date,n_pixels,n_above_18C,n_above_19C,n_above_20C,n_above_21C,n_above_22C,n_above_23C,n_above_24C,n_above_25C,n_above_26C,n_above_27C,n_above_28C,n_above_29C,n_above_30C,n_above_31C,n_above_32C,n_above_33C,n_above_34C,n_above_35C
2007-11-29,204666,1818,464,129,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-30,204666,1544,451,111,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01,204666,1268,488,94,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-02,204666,845,371,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-03,204666,828,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-04,204666,1026,228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-05,204666,1577,494,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-06,204666,1233,366,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07,204666,1167,374,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08,204666,1006,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09,204666,888,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10,204666,598,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11,204666,478,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12,204666,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13,204666,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14,204666,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-16,204666,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-17,204666,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-18,204666,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-19,204666,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-20,204666,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-21,204666,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-22,204666,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-23,204666,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-29,204666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-06,204666,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-07,204666,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-08,204666,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-12,204666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-13,204666,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-14,204666,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-15,204666,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-16,204666,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-17,204666,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-18,204666,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-19,204666,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-20,204666,561,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-21,204666,1247,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-22,204666,1295,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-23,204666,1309,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-24,204666,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-25,204666,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-26,204666,1235,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-27,204666,1258,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-28,204666,1152,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-29,204666,1175,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-30,204666,1780,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-31,204666,1826,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01,204666,1789,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-02,204666,1665,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-03,204666,2058,739,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-04,204666,2267,962,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-05,204666,2262,1016,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-06,204666,2041,905,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-07,204666,1479,624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-08,204666,1183,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-09,204666,1067,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-10,204666,1145,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-11,204666,1771,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-12,204666,2839,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-13,204666,3938,914,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-14,204666,3960,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-15,204666,4398,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-16,204666,4787,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-17,204666,4765,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-18,204666,4602,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-19,204666,4512,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-20,204666,4529,1203,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-21,204666,3841,1142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-22,204666,3572,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-23,204666,3528,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-24,204666,3769,428,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-25,204666,3944,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-26,204666,4513,1445,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-27,204666,4723,1492,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-28,204666,4632,1496,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-29,204666,3522,1215,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-30,204666,3406,1261,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-01,204666,3375,1321,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-02,204666,3851,1328,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-03,204666,3805,1491,371,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-04,204666,3996,1810,605,121,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-05,204666,4636,2457,1139,254,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-06,204666,5515,2964,1495,665,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-07,204666,6368,3019,1981,945,63,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-08,204666,7318,3740,2361,1257,203,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-09,204666,8291,4136,2431,1351,391,66,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-10,204666,9205,4550,2668,1523,455,179,69,3,0,0,0,0,0,0,0,0,0,0
2008-07-11,204666,12814,6833,3843,2607,1448,599,170,0,0,0,0,0,0,0,0,0,0,0
2008-07-12,204666,13624,7986,4565,2908,1750,662,203,1,0,0,0,0,0,0,0,0,0,0
2008-07-13,204666,13757,8542,4577,2992,1797,700,225,3,0,0,0,0,0,0,0,0,0,0
2008-07-14,204666,13268,8628,4815,3201,1713,599,185,0,0,0,0,0,0,0,0,0,0,0
2008-07-15,204666,11369,7804,5293,3475,851,19,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-16,204666,13660,9372,6657,3916,1032,7,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-17,204666,16966,11534,7913,4712,1364,6,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-18,204666,19740,13397,8798,5949,1830,67,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-19,204666,20600,14412,9217,5628,872,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-20,204666,20209,12714,7569,1970,138,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-21,204666,19783,12407,7172,2255,363,11,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-22,204666,18437,11085,6406,2325,330,16,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-23,204666,18701,11770,7726,3275,403,19,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-24,204666,20532,13443,9156,3984,677,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-25,204666,22727,15162,10266,4077,701,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-26,204666,24890,16343,10925,4525,722,5,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-27,204666,26158,16544,10924,5012,1108,38,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-28,204666,26575,17004,10873,4946,1366,274,48,0,0,0,0,0,0,0,0,0,0,0
2008-07-29,204666,28378,17478,11025,5061,1624,435,85,0,0,0,0,0,0,0,0,0,0,0
2008-07-30,204666,34368,21253,13120,5727,1907,742,144,0,0,0,0,0,0,0,0,0,0,0
2008-07-31,204666,37199,26196,15425,7044,2465,1094,472,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,204666,36649,27144,15708,7264,2447,1129,489,1,0,0,0,0,0,0,0,0,0,0
2008-08-02,204666,35684,26900,15413,6637,2871,1257,466,0,0,0,0,0,0,0,0,0,0,0
2008-08-03,204666,34990,25826,15406,6595,3252,1492,285,0,0,0,0,0,0,0,0,0,0,0
2008-08-04,204666,33481,23235,13823,6253,3449,1832,579,3,0,0,0,0,0,0,0,0,0,0
2008-08-05,204666,31463,21901,13236,6739,3585,2069,680,45,0,0,0,0,0,0,0,0,0,0
2008-08-06,204666,26183,19619,12309,7299,4357,2688,863,245,0,0,0,0,0,0,0,0,0,0
2008-08-07,204666,25435,18782,11832,7052,4381,2744,995,267,0,0,0,0,0,0,0,0,0,0
2008-08-08,204666,25466,18726,11690,7048,4464,2614,1003,199,0,0,0,0,0,0,0,0,0,0
2008-08-09,204666,26249,19224,11786,7228,4312,2115,824,97,0,0,0,0,0,0,0,0,0,0
2008-08-10,204666,28824,21047,12831,7917,4358,1943,745,120,0,0,0,0,0,0,0,0,0,0
2008-08-11,204666,28760,20371,13028,8316,4676,1908,708,124,0,0,0,0,0,0,0,0,0,0
2008-08-12,204666,28227,20534,13781,8789,5272,2966,1352,647,155,0,0,0,0,0,0,0,0,0
2008-08-13,204666,29646,21605,13947,8929,6081,3881,1528,576,153,0,0,0,0,0,0,0,0,0
2008-08-14,204666,28179,19487,13196,8474,6230,3938,1294,626,89,0,0,0,0,0,0,0,0,0
2008-08-15,204666,25083,16579,11648,7630,5829,3389,965,173,0,0,0,0,0,0,0,0,0,0
2008-08-16,204666,22472,14360,10644,6816,4537,1683,777,84,0,0,0,0,0,0,0,0,0,0
2008-08-17,204666,20154,12572,9480,5844,3295,1158,399,69,0,0,0,0,0,0,0,0,0,0
2008-08-18,204666,19040,12126,9646,6264,3445,1120,346,69,0,0,0,0,0,0,0,0,0,0
2008-08-19,204666,18661,11910,9797,6367,3697,1346,420,30,0,0,0,0,0,0,0,0,0,0
2008-08-20,204666,16846,11804,10196,7552,4474,1874,561,54,0,0,0,0,0,0,0,0,0,0
2008-08-21,204666,15625,12464,10664,7837,4217,1813,681,82,0,0,0,0,0,0,0,0,0,0
2008-08-22,204666,16753,12713,10622,8170,4494,2158,951,520,2,0,0,0,0,0,0,0,0,0
2008-08-23,204666,18197,12785,10735,8270,4858,2179,1153,602,16,0,0,0,0,0,0,0,0,0
2008-08-24,204666,19487,12716,10689,8185,4852,2191,1191,633,0,0,0,0,0,0,0,0,0,0
2008-08-25,204666,19794,12815,10722,8264,4796,2317,1234,699,11,0,0,0,0,0,0,0,0,0
2008-08-26,204666,19385,12818,10917,8755,5514,2730,1582,830,35,0,0,0,0,0,0,0,0,0
2008-08-27,204666,17902,12493,11020,9259,5729,2816,1674,831,8,0,0,0,0,0,0,0,0,0
2008-08-28,204666,18089,12600,11057,9571,6384,3063,1772,931,41,0,0,0,0,0,0,0,0,0
2008-08-29,204666,18273,13181,11343,9651,6611,3943,2337,1212,18,0,0,0,0,0,0,0,0,0
2008-08-30,204666,17774,13557,11788,10366,7143,4143,2669,1262,101,0,0,0,0,0,0,0,0,0
2008-08-31,204666,17974,13717,11954,10609,7541,4112,2671,1257,51,0,0,0,0,0,0,0,0,0
2008-09-01,204666,18585,13898,11917,10816,7798,4269,2822,1571,151,0,0,0,0,0,0,0,0,0
2008-09-02,204666,20190,15005,12059,10902,8074,4788,3260,1779,151,0,0,0,0,0,0,0,0,0
2008-09-03,204666,21207,15263,12343,10987,8162,5106,3372,1768,108,0,0,0,0,0,0,0,0,0
2008-09-04,204666,21359,15286,12423,11138,8249,5348,3329,1418,62,0,0,0,0,0,0,0,0,0
2008-09-05,204666,20165,14124,12285,10805,7187,4326,2853,816,11,0,0,0,0,0,0,0,0,0
2008-09-06,204666,19717,13695,12214,10520,6455,3937,2440,503,5,0,0,0,0,0,0,0,0,0
2008-09-07,204666,18850,13499,11933,10229,6707,3903,2180,194,0,0,0,0,0,0,0,0,0,0
2008-09-08,204666,15939,13021,11670,9741,6163,3779,1952,213,0,0,0,0,0,0,0,0,0,0
2008-09-09,204666,14974,12612,11134,8976,4788,3139,1368,186,0,0,0,0,0,0,0,0,0,0
2008-09-10,204666,14615,12615,11071,8494,4299,2461,974,11,0,0,0,0,0,0,0,0,0,0
2008-09-11,204666,14142,12798,11044,7917,4016,1991,819,0,0,0,0,0,0,0,0,0,0,0
2008-09-12,204666,13778,12635,10644,6948,3502,1510,624,0,0,0,0,0,0,0,0,0,0,0
2008-09-13,204666,13892,12674,10685,7264,3193,1513,672,0,0,0,0,0,0,0,0,0,0,0
